run_id,timestamp_local,timestamp_utc,mode,label,strategy,start,end,data_start,data_end,data_bars,is_probe,n_symbols,symbols,universe_hash,timeframe,bar_provider,starting_cash,costs_model,total_return,cagr,sharpe,sortino,calmar,max_drawdown,longest_dd_days,n_trades,win_rate,profit_factor,expectancy,total_costs,benchmark_total_return,alpha_annualized,beta,information_ratio,deflated_sharpe_p,n_trials,runtime_sec,code_fingerprint,data_fingerprint,python_version,notes,adx_min,avg_bars_held,avg_cost_per_trade,avg_loss,avg_loss_ex_boundary,avg_win,avg_win_ex_boundary,benchmark_max_dd,benchmark_sharpe,best,boundary_contaminated,correlation,cost_model,day_trades,diag_ambiguous_stop_target_bars,diag_bar_seconds,diag_bars_processed,diag_day_timeout_suppressed_bars,diag_exits_blocked_min_hold,diag_kill_switch_days,diag_orders_rejected_cash,diag_orders_rejected_cluster,diag_orders_rejected_exposure,diag_orders_rejected_liquidity,diag_orders_rejected_risk,diag_orders_rejected_vol_target,diag_orders_trimmed_by_cluster,diag_orders_trimmed_by_exposure,diag_orders_trimmed_by_vol_target,diag_peak_exposure_pct,diag_regime_blocked_bars,diag_regime_blocked_signals,diag_regime_unavailable_bars,diag_signals_generated,diag_slip_scale,donchian_period,ending_equity,exit_reasons,expectancy_ex_boundary,experiment,feed,fix_news_scoring,grid_size,is_oos_degradation,limit_allow_extended_hours,limit_cluster_corr_threshold,limit_cluster_lookback_days,limit_cluster_map,limit_daily_loss_limit_pct,limit_day_trade_exits,limit_day_trade_stop_pct,limit_day_trade_target_pct,limit_disable_day_timeout,limit_exit_check,limit_exit_scan_window,limit_extended_hours_max_pos_pct,limit_extended_hours_stop_mult,limit_max_cluster_exposure_pct,limit_max_hold_days_swing,limit_max_hold_hours_day,limit_max_position_pct,limit_max_positions,limit_max_total_exposure_pct,limit_min_hold_bars,limit_min_price,limit_regime_filter,limit_regime_ma_days,limit_regime_symbol,limit_regime_vol_max,limit_risk_per_trade_pct,limit_stop_loss_pct,limit_swing_only,limit_take_profit_pct,limit_trailing_arm_pct,limit_trailing_stop_pct,limit_vol_lookback_days,limit_vol_target_annual,max_dd,max_exposure,mc_boot_median_final,mc_boot_median_max_dd,mc_boot_p05_final,mc_boot_p95_final,mc_boot_p95_max_dd,mc_boot_prob_profitable,mc_median_final,mc_median_max_dd,mc_n_trades,mc_p05_final,mc_p95_final,mc_p95_max_dd,mc_perm_median_max_dd,mc_perm_p95_max_dd,mc_perm_worst_max_dd,mc_prob_profitable,mc_realised_final,mc_worst_max_dd,median_bars_held,min_confidence,n_boundary_exits,n_trades_ex_boundary,n_windows,no_news,offline,param_adx_exit_min,param_adx_min,param_adx_period,param_adx_scale,param_atr_min_mult,param_atr_period,param_chandelier_k,param_donchian_period,param_ema_fast,param_ema_slow,param_entry_style,param_exit_on_ema_cross,param_extended_min_confidence,param_min_confidence,param_momentum_lookback,param_momentum_pct_thresh,param_news_bearish_thresh,param_news_bullish_thresh,param_pullback_atr_max,param_rsi_extended,param_rsi_overbought,param_rsi_oversold,param_rsi_period,param_rsi_pullback_hi,param_rsi_pullback_lo,param_score_fixed,param_sep_scale_atr,param_slope_bars,param_stability,param_trigger_scale_atr,param_use_news,param_volume_period,param_volume_surge_mult,param_volume_z_min,param_volume_z_scale,param_w_news,param_w_quality,param_w_trend,param_w_trigger,param_w_volume,param_warmup_bars,pct_exits_at_fold_boundary,pct_windows_profitable,pnl_before_costs,preset,profit_factor_ex_boundary,rsi_oversold,starting_equity,swing_trades,symbols_audited,symbols_clean,symbols_with_issues,total_bars,total_commission,total_slippage,variant,volume_surge_mult,wf_grid,win_rate_ex_boundary,worst
20260825_035051_robustness_robustness-swing-rth-liq_a625f7,2026-08-25 03:50:51,2026-08-25T08:50:51Z,robustness,robustness-swing-rth-liquid15,,2024-08-19 08:00:00+00:00,2026-08-18 23:55:00+00:00,,,,False,15,AAPL|AMZN|BAC|CAT|COST|CVX|GE|GOOGL|JPM|LLY|MSFT|NVDA|UNH|WMT|XOM,b903a736fc,5Min,,100000.0,REALISTIC,0.08880541042766588,0.04350929800908787,0.20174834996789356,0.17220928007325173,0.40590993318951757,-0.1071895375094789,126.31597222222223,133.0,0.5263157894736842,1.1613528149516505,66.7709852839595,8864.531557233398,,,,,,,3849.11,a625f708f76e,7e7eb0c5c92a,3.14.7,"H: Swing and no extended hours will provide the bot with better, more reasonable trades and result in a higher sharpe due to less volatile trades.",,833.1353383458646,66.65061321228119,-873.6195211409381,,913.1224410663673,,,,3083.292471273246,,,,0.0,0.0,300.0,96000.0,0.0,0.0,0.0,5.0,0.0,25.0,0.0,0.0,0.0,0.0,9.0,0.0,0.9998847135242839,0.0,0.0,0.0,163.0,,,108880.54104276658,"{""max_hold_swing"": 51, ""stop_loss"": 43, ""take_profit"": 6, ""trailing_stop"": 33}",,news_ablation,default,False,,,False,0.7,,,0.06,False,0.03,0.09,False,close,,0.1,1.5,,10.0,8.0,0.2,100.0,1.0,0.0,2.0,,200.0,SPY,,0.05,0.05,True,0.14,0.05,0.04,20.0,,,1.0,,,,,,,,,,,,,,,,,,,956.0,,,,,False,True,,,,,0.5,14.0,,,,,,,0.6,0.49,20.0,0.015,0.45,0.55,,,72.0,35.0,,,,True,,,,,True,,1.8,,,,,,,,80.0,,,17745.072600000007,liquid15,,,100000.0,133.0,,,,,0.0,8864.531557233398,news_on_fixed,,,,-1441.7632232742965
20260825_035051_robustness_robustness-swing-rth-liq_a625f7,2026-08-25 03:50:51,2026-08-25T08:50:51Z,robustness,robustness-swing-rth-liquid15,,2024-08-19 08:00:00+00:00,2026-08-18 23:55:00+00:00,,,,False,15,AAPL|AMZN|BAC|CAT|COST|CVX|GE|GOOGL|JPM|LLY|MSFT|NVDA|UNH|WMT|XOM,b903a736fc,5Min,,100000.0,REALISTIC,0.08880541042766588,0.04350929800908787,0.20174834996789356,0.17220928007325173,0.40590993318951757,-0.1071895375094789,126.31597222222223,133.0,0.5263157894736842,1.1613528149516505,66.7709852839595,8864.531557233398,,,,,,,4023.96,a625f708f76e,7e7eb0c5c92a,3.14.7,"H: Swing and no extended hours will provide the bot with better, more reasonable trades and result in a higher sharpe due to less volatile trades.",,833.1353383458646,66.65061321228119,-873.6195211409381,,913.1224410663673,,,,3083.292471273246,,,,0.0,0.0,300.0,96000.0,0.0,0.0,0.0,5.0,0.0,25.0,0.0,0.0,0.0,0.0,9.0,0.0,0.9998847135242839,0.0,0.0,0.0,163.0,,,108880.54104276658,"{""max_hold_swing"": 51, ""stop_loss"": 43, ""take_profit"": 6, ""trailing_stop"": 33}",,news_ablation,default,False,,,False,0.7,,,0.06,False,0.03,0.09,False,close,,0.1,1.5,,10.0,8.0,0.2,100.0,1.0,0.0,2.0,,200.0,SPY,,0.05,0.05,True,0.14,0.05,0.04,20.0,,,1.0,,,,,,,,,,,,,,,,,,,956.0,,,,,False,True,,,,,0.5,14.0,,,,,,,0.6,0.49,20.0,0.015,0.45,0.55,,,72.0,35.0,,,,False,,,,,False,,1.8,,,,,,,,80.0,,,17745.072600000007,liquid15,,,100000.0,133.0,,,,,0.0,8864.531557233398,news_off,,,,-1441.7632232742965
20260825_035051_robustness_robustness-swing-rth-liq_a625f7,2026-08-25 03:50:51,2026-08-25T08:50:51Z,robustness,robustness-swing-rth-liquid15,,2024-08-19,2026-08-19,,,,False,15,AAPL|AMZN|BAC|CAT|COST|CVX|GE|GOOGL|JPM|LLY|MSFT|NVDA|UNH|WMT|XOM,b903a736fc,5Min,,100000.0,REALISTIC,,,,,,,,,,,,,,,,,,,4198.41,a625f708f76e,7e7eb0c5c92a,3.14.7,"H: Swing and no extended hours will provide the bot with better, more reasonable trades and result in a higher sharpe due to less volatile trades.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monte_carlo,default,False,,,False,0.7,,,0.06,False,0.03,0.09,False,close,,0.1,1.5,,10.0,8.0,0.2,100.0,1.0,0.0,2.0,,200.0,SPY,,0.05,0.05,True,0.14,0.05,0.04,20.0,,,1.0,108430.45078812973,-0.09556799849810545,88914.25496551496,130409.6136180361,-0.18919818301691713,0.746,,,133.0,,,,-0.09031324818928066,-0.1435335883048851,-0.19366815336294158,,108880.54104276662,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,liquid15,,,,,,,,,,,1000_sims,,,,
20260825_043018_robustness_robustness-swing-stable8_a625f7,2026-08-25 04:30:18,2026-08-25T09:30:18Z,robustness,robustness-swing-stable8,,2024-08-19,2026-08-19,,,,False,8,AAPL|AMD|AMZN|GOOGL|META|MSFT|NVDA|TSLA,238588ae78,5Min,,100000.0,varies,0.12707976529659692,,0.2230847751816465,,,,,404.0,,,,,,,,,,,1978.6,a625f708f76e,6ea52a3454ef,3.14.7,H: Swing only will reduce the amount of unnecessary trades and make the algo more profitable.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sensitivity_min_confidence,default,False,,,True,0.7,,,0.06,False,0.03,0.09,False,close,,0.1,1.5,,10.0,8.0,0.2,100.0,1.0,0.0,2.0,,200.0,SPY,,0.05,0.05,True,0.14,0.05,0.04,20.0,,-0.2756373014735346,1.0,,,,,,,,,,,,,,,,,,,,0.4,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stable8,,,,,,,,,,,min_confidence=0.4,,,,
20260825_043018_robustness_robustness-swing-stable8_a625f7,2026-08-25 04:30:18,2026-08-25T09:30:18Z,robustness,robustness-swing-stable8,,2024-08-19,2026-08-19,,,,False,8,AAPL|AMD|AMZN|GOOGL|META|MSFT|NVDA|TSLA,238588ae78,5Min,,100000.0,varies,0.12707976529659692,,0.2230847751816465,,,,,404.0,,,,,,,,,,,1978.63,a625f708f76e,6ea52a3454ef,3.14.7,H: Swing only will reduce the amount of unnecessary trades and make the algo more profitable.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sensitivity_min_confidence,default,False,,,True,0.7,,,0.06,False,0.03,0.09,False,close,,0.1,1.5,,10.0,8.0,0.2,100.0,1.0,0.0,2.0,,200.0,SPY,,0.05,0.05,True,0.14,0.05,0.04,20.0,,-0.2756373014735346,1.0,,,,,,,,,,,,,,,,,,,,0.45,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stable8,,,,,,,,,,,min_confidence=0.45,,,,
20260825_043018_robustness_robustness-swing-stable8_a625f7,2026-08-25 04:30:18,2026-08-25T09:30:18Z,robustness,robustness-swing-stable8,,2024-08-19,2026-08-19,,,,False,8,AAPL|AMD|AMZN|GOOGL|META|MSFT|NVDA|TSLA,238588ae78,5Min,,100000.0,varies,0.18085859890959366,,0.3123980943731437,,,,,155.0,,,,,,,,,,,1978.65,a625f708f76e,6ea52a3454ef,3.14.7,H: Swing only will reduce the amount of unnecessary trades and make the algo more profitable.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sensitivity_min_confidence,default,False,,,True,0.7,,,0.06,False,0.03,0.09,False,close,,0.1,1.5,,10.0,8.0,0.2,100.0,1.0,0.0,2.0,,200.0,SPY,,0.05,0.05,True,0.14,0.05,0.04,20.0,,-0.1791508481035642,1.0,,,,,,,,,,,,,,,,,,,,0.49,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stable8,,,,,,,,,,,min_confidence=0.49,,,,
20260825_043018_robustness_robustness-swing-stable8_a625f7,2026-08-25 04:30:18,2026-08-25T09:30:18Z,robustness,robustness-swing-stable8,,2024-08-19,2026-08-19,,,,False,8,AAPL|AMD|AMZN|GOOGL|META|MSFT|NVDA|TSLA,238588ae78,5Min,,100000.0,varies,-0.002194243394717077,,-0.086839279657959,,,,,1.0,,,,,,,,,,,1978.67,a625f708f76e,6ea52a3454ef,3.14.7,H: Swing only will reduce the amount of unnecessary trades and make the algo more profitable.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sensitivity_min_confidence,default,False,,,True,0.7,,,0.06,False,0.03,0.09,False,close,,0.1,1.5,,10.0,8.0,0.2,100.0,1.0,0.0,2.0,,200.0,SPY,,0.05,0.05,True,0.14,0.05,0.04,20.0,,-0.012567517823649399,1.0,,,,,,,,,,,,,,,,,,,,0.55,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stable8,,,,,,,,,,,min_confidence=0.55,,,,
20260825_043018_robustness_robustness-swing-stable8_a625f7,2026-08-25 04:30:18,2026-08-25T09:30:18Z,robustness,robustness-swing-stable8,,2024-08-19,2026-08-19,,,,False,8,AAPL|AMD|AMZN|GOOGL|META|MSFT|NVDA|TSLA,238588ae78,5Min,,100000.0,varies,-0.002194243394717077,,-0.086839279657959,,,,,1.0,,,,,,,,,,,1978.69,a625f708f76e,6ea52a3454ef,3.14.7,H: Swing only will reduce the amount of unnecessary trades and make the algo more profitable.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sensitivity_min_confidence,default,False,,,True,0.7,,,0.06,False,0.03,0.09,False,close,,0.1,1.5,,10.0,8.0,0.2,100.0,1.0,0.0,2.0,,200.0,SPY,,0.05,0.05,True,0.14,0.05,0.04,20.0,,-0.012567517823649399,1.0,,,,,,,,,,,,,,,,,,,,0.6,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stable8,,,,,,,,,,,min_confidence=0.6,,,,
20260825_043018_robustness_robustness-swing-stable8_a625f7,2026-08-25 04:30:18,2026-08-25T09:30:18Z,robustness,robustness-swing-stable8,,2024-08-19,2026-08-19,,,,False,8,AAPL|AMD|AMZN|GOOGL|META|MSFT|NVDA|TSLA,238588ae78,5Min,,100000.0,varies,-0.002194243394717077,,-0.086839279657959,,,,,1.0,,,,,,,,,,,1978.72,a625f708f76e,6ea52a3454ef,3.14.7,H: Swing only will reduce the amount of unnecessary trades and make the algo more profitable.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sensitivity_min_confidence,default,False,,,True,0.7,,,0.06,False,0.03,0.09,False,close,,0.1,1.5,,10.0,8.0,0.2,100.0,1.0,0.0,2.0,,200.0,SPY,,0.05,0.05,True,0.14,0.05,0.04,20.0,,-0.012567517823649399,1.0,,,,,,,,,,,,,,,,,,,,0.65,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stable8,,,,,,,,,,,min_confidence=0.65,,,,
20260825_050050_robustness_robustness-swing-rth-cry_a625f7,2026-08-25 05:00:50,2026-08-25T10:00:50Z,robustness,robustness-swing-rth-crypto_proxy,,2024-08-19,2026-08-19,,,,False,5,CLSK|COIN|MARA|MSTR|RIOT,3319f568a1,5Min,,100000.0,zero,0.8427406729999996,,0.5048180542439034,,,,,696.0,,,,0.0,,,,,,,294.0,a625f708f76e,2a4c3d304270,3.14.7,"H: Swing and no extended hours will provide the bot with better, more reasonable trades and result in a higher sharpe due to less volatile trades.",,,,,,,,,,,,,zero,,,,,,,,,,,,,,,,,,,,,,,,,,,cost_sensitivity,default,False,,,False,0.7,,,0.06,False,0.03,0.09,False,close,,0.1,1.5,,10.0,8.0,0.2,100.0,1.0,0.0,2.0,,200.0,SPY,,0.05,0.05,True,0.14,0.05,0.04,20.0,,-0.3755382842505507,1.0,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crypto_proxy,,,,,,,,,,,zero,,,,
20260825_050050_robustness_robustness-swing-rth-cry_a625f7,2026-08-25 05:00:50,2026-08-25T10:00:50Z,robustness,robustness-swing-rth-crypto_proxy,,2024-08-19,2026-08-19,,,,False,5,CLSK|COIN|MARA|MSTR|RIOT,3319f568a1,5Min,,100000.0,large_cap_rth,0.153834442633346,,0.2828659215573371,,,,,685.0,,,,41449.84363666532,,,,,,,294.02,a625f708f76e,2a4c3d304270,3.14.7,"H: Swing and no extended hours will provide the bot with better, more reasonable trades and result in a higher sharpe due to less volatile trades.",,,,,,,,,,,,,large_cap_rth,,,,,,,,,,,,,,,,,,,,,,,,,,,cost_sensitivity,default,False,,,False,0.7,,,0.06,False,0.03,0.09,False,close,,0.1,1.5,,10.0,8.0,0.2,100.0,1.0,0.0,2.0,,200.0,SPY,,0.05,0.05,True,0.14,0.05,0.04,20.0,,-0.44065831238785547,1.0,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crypto_proxy,,,,,,,,,,,large_cap_rth,,,,
20260825_050050_robustness_robustness-swing-rth-cry_a625f7,2026-08-25 05:00:50,2026-08-25T10:00:50Z,robustness,robustness-swing-rth-crypto_proxy,,2024-08-19,2026-08-19,,,,False,5,CLSK|COIN|MARA|MSTR|RIOT,3319f568a1,5Min,,100000.0,realistic,-0.22998742685621543,,0.08800632972715929,,,,,684.0,,,,71810.88568562176,,,,,,,294.05,a625f708f76e,2a4c3d304270,3.14.7,"H: Swing and no extended hours will provide the bot with better, more reasonable trades and result in a higher sharpe due to less volatile trades.",,,,,,,,,,,,,realistic,,,,,,,,,,,,,,,,,,,,,,,,,,,cost_sensitivity,default,False,,,False,0.7,,,0.06,False,0.03,0.09,False,close,,0.1,1.5,,10.0,8.0,0.2,100.0,1.0,0.0,2.0,,200.0,SPY,,0.05,0.05,True,0.14,0.05,0.04,20.0,,-0.5056726498042123,1.0,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crypto_proxy,,,,,,,,,,,realistic,,,,
20260825_050050_robustness_robustness-swing-rth-cry_a625f7,2026-08-25 05:00:50,2026-08-25T10:00:50Z,robustness,robustness-swing-rth-crypto_proxy,,2024-08-19,2026-08-19,,,,False,5,CLSK|COIN|MARA|MSTR|RIOT,3319f568a1,5Min,,100000.0,pessimistic,-0.695721899407795,,-0.36233476176643964,,,,,685.0,,,,114452.32194077961,,,,,,,294.07,a625f708f76e,2a4c3d304270,3.14.7,"H: Swing and no extended hours will provide the bot with better, more reasonable trades and result in a higher sharpe due to less volatile trades.",,,,,,,,,,,,,pessimistic,,,,,,,,,,,,,,,,,,,,,,,,,,,cost_sensitivity,default,False,,,False,0.7,,,0.06,False,0.03,0.09,False,close,,0.1,1.5,,10.0,8.0,0.2,100.0,1.0,0.0,2.0,,200.0,SPY,,0.05,0.05,True,0.14,0.05,0.04,20.0,,-0.7647672902505225,1.0,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crypto_proxy,,,,,,,,,,,pessimistic,,,,
20260825_050050_robustness_robustness-swing-rth-cry_a625f7,2026-08-25 05:00:50,2026-08-25T10:00:50Z,robustness,robustness-swing-rth-crypto_proxy,,2024-08-19,2026-08-19,,,,False,5,CLSK|COIN|MARA|MSTR|RIOT,3319f568a1,5Min,,100000.0,varies,-0.5926611120268084,,-0.04498807608750548,,,,,1142.0,,,,,,,,,,,753.26,a625f708f76e,2a4c3d304270,3.14.7,"H: Swing and no extended hours will provide the bot with better, more reasonable trades and result in a higher sharpe due to less volatile trades.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sensitivity_min_confidence,default,False,,,False,0.7,,,0.06,False,0.03,0.09,False,close,,0.1,1.5,,10.0,8.0,0.2,100.0,1.0,0.0,2.0,,200.0,SPY,,0.05,0.05,True,0.14,0.05,0.04,20.0,,-0.7282932162116347,1.0,,,,,,,,,,,,,,,,,,,,0.4,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crypto_proxy,,,,,,,,,,,min_confidence=0.4,,,,
20260825_050050_robustness_robustness-swing-rth-cry_a625f7,2026-08-25 05:00:50,2026-08-25T10:00:50Z,robustness,robustness-swing-rth-crypto_proxy,,2024-08-19,2026-08-19,,,,False,5,CLSK|COIN|MARA|MSTR|RIOT,3319f568a1,5Min,,100000.0,varies,-0.5926611120268084,,-0.04498807608750548,,,,,1142.0,,,,,,,,,,,753.29,a625f708f76e,2a4c3d304270,3.14.7,"H: Swing and no extended hours will provide the bot with better, more reasonable trades and result in a higher sharpe due to less volatile trades.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sensitivity_min_confidence,default,False,,,False,0.7,,,0.06,False,0.03,0.09,False,close,,0.1,1.5,,10.0,8.0,0.2,100.0,1.0,0.0,2.0,,200.0,SPY,,0.05,0.05,True,0.14,0.05,0.04,20.0,,-0.7282932162116347,1.0,,,,,,,,,,,,,,,,,,,,0.45,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crypto_proxy,,,,,,,,,,,min_confidence=0.45,,,,
20260825_050050_robustness_robustness-swing-rth-cry_a625f7,2026-08-25 05:00:50,2026-08-25T10:00:50Z,robustness,robustness-swing-rth-crypto_proxy,,2024-08-19,2026-08-19,,,,False,5,CLSK|COIN|MARA|MSTR|RIOT,3319f568a1,5Min,,100000.0,varies,-0.22998742685621543,,0.08800632972715929,,,,,684.0,,,,,,,,,,,753.31,a625f708f76e,2a4c3d304270,3.14.7,"H: Swing and no extended hours will provide the bot with better, more reasonable trades and result in a higher sharpe due to less volatile trades.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sensitivity_min_confidence,default,False,,,False,0.7,,,0.06,False,0.03,0.09,False,close,,0.1,1.5,,10.0,8.0,0.2,100.0,1.0,0.0,2.0,,200.0,SPY,,0.05,0.05,True,0.14,0.05,0.04,20.0,,-0.5056726498042123,1.0,,,,,,,,,,,,,,,,,,,,0.49,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crypto_proxy,,,,,,,,,,,min_confidence=0.49,,,,
20260825_050050_robustness_robustness-swing-rth-cry_a625f7,2026-08-25 05:00:50,2026-08-25T10:00:50Z,robustness,robustness-swing-rth-crypto_proxy,,2024-08-19,2026-08-19,,,,False,5,CLSK|COIN|MARA|MSTR|RIOT,3319f568a1,5Min,,100000.0,varies,0.04745393468899217,,0.15487776961646893,,,,,7.0,,,,,,,,,,,753.33,a625f708f76e,2a4c3d304270,3.14.7,"H: Swing and no extended hours will provide the bot with better, more reasonable trades and result in a higher sharpe due to less volatile trades.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sensitivity_min_confidence,default,False,,,False,0.7,,,0.06,False,0.03,0.09,False,close,,0.1,1.5,,10.0,8.0,0.2,100.0,1.0,0.0,2.0,,200.0,SPY,,0.05,0.05,True,0.14,0.05,0.04,20.0,,-0.029988082657269044,1.0,,,,,,,,,,,,,,,,,,,,0.55,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crypto_proxy,,,,,,,,,,,min_confidence=0.55,,,,
20260825_050050_robustness_robustness-swing-rth-cry_a625f7,2026-08-25 05:00:50,2026-08-25T10:00:50Z,robustness,robustness-swing-rth-crypto_proxy,,2024-08-19,2026-08-19,,,,False,5,CLSK|COIN|MARA|MSTR|RIOT,3319f568a1,5Min,,100000.0,varies,0.04745393468899217,,0.15487776961646893,,,,,7.0,,,,,,,,,,,753.36,a625f708f76e,2a4c3d304270,3.14.7,"H: Swing and no extended hours will provide the bot with better, more reasonable trades and result in a higher sharpe due to less volatile trades.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sensitivity_min_confidence,default,False,,,False,0.7,,,0.06,False,0.03,0.09,False,close,,0.1,1.5,,10.0,8.0,0.2,100.0,1.0,0.0,2.0,,200.0,SPY,,0.05,0.05,True,0.14,0.05,0.04,20.0,,-0.029988082657269044,1.0,,,,,,,,,,,,,,,,,,,,0.6,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crypto_proxy,,,,,,,,,,,min_confidence=0.6,,,,
20260825_050050_robustness_robustness-swing-rth-cry_a625f7,2026-08-25 05:00:50,2026-08-25T10:00:50Z,robustness,robustness-swing-rth-crypto_proxy,,2024-08-19,2026-08-19,,,,False,5,CLSK|COIN|MARA|MSTR|RIOT,3319f568a1,5Min,,100000.0,varies,0.04745393468899217,,0.15487776961646893,,,,,7.0,,,,,,,,,,,753.38,a625f708f76e,2a4c3d304270,3.14.7,"H: Swing and no extended hours will provide the bot with better, more reasonable trades and result in a higher sharpe due to less volatile trades.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sensitivity_min_confidence,default,False,,,False,0.7,,,0.06,False,0.03,0.09,False,close,,0.1,1.5,,10.0,8.0,0.2,100.0,1.0,0.0,2.0,,200.0,SPY,,0.05,0.05,True,0.14,0.05,0.04,20.0,,-0.029988082657269044,1.0,,,,,,,,,,,,,,,,,,,,0.65,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crypto_proxy,,,,,,,,,,,min_confidence=0.65,,,,
20260825_050050_robustness_robustness-swing-rth-cry_a625f7,2026-08-25 05:00:50,2026-08-25T10:00:50Z,robustness,robustness-swing-rth-crypto_proxy,,2024-08-19,2026-08-19,,,,False,5,CLSK|COIN|MARA|MSTR|RIOT,3319f568a1,5Min,,100000.0,varies,-0.22998742685621543,,0.08800632972715929,,,,,684.0,,,,,,,,,,,1121.15,a625f708f76e,2a4c3d304270,3.14.7,"H: Swing and no extended hours will provide the bot with better, more reasonable trades and result in a higher sharpe due to less volatile trades.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sensitivity_rsi_oversold,default,False,,,False,0.7,,,0.06,False,0.03,0.09,False,close,,0.1,1.5,,10.0,8.0,0.2,100.0,1.0,0.0,2.0,,200.0,SPY,,0.05,0.05,True,0.14,0.05,0.04,20.0,,-0.5056726498042123,1.0,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crypto_proxy,,25.0,,,,,,,,,rsi_oversold=25.0,,,,
20260825_050050_robustness_robustness-swing-rth-cry_a625f7,2026-08-25 05:00:50,2026-08-25T10:00:50Z,robustness,robustness-swing-rth-crypto_proxy,,2024-08-19,2026-08-19,,,,False,5,CLSK|COIN|MARA|MSTR|RIOT,3319f568a1,5Min,,100000.0,varies,-0.22998742685621543,,0.08800632972715929,,,,,684.0,,,,,,,,,,,1121.17,a625f708f76e,2a4c3d304270,3.14.7,"H: Swing and no extended hours will provide the bot with better, more reasonable trades and result in a higher sharpe due to less volatile trades.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sensitivity_rsi_oversold,default,False,,,False,0.7,,,0.06,False,0.03,0.09,False,close,,0.1,1.5,,10.0,8.0,0.2,100.0,1.0,0.0,2.0,,200.0,SPY,,0.05,0.05,True,0.14,0.05,0.04,20.0,,-0.5056726498042123,1.0,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crypto_proxy,,30.0,,,,,,,,,rsi_oversold=30.0,,,,
