symbol,entry_time,exit_time,entry_price,exit_price,qty,pnl,pnl_pct,hold_hours,same_day_round_trip,entry_extended_hours,exit_extended_hours,source
MARA,2026-06-16 14:19:48.125248+00:00,2026-06-17 19:39:46.714937+00:00,14.89,14.07,143.0,-117.26000000000005,-0.05507051712558766,29.33294158027778,False,True,False,live
MRNA,2026-06-16 17:23:09.565152+00:00,2026-06-18 13:30:36.106532+00:00,56.4,65.08,533.0,4626.44,0.15390070921985816,44.12403927222223,False,True,False,live
MRNA,2026-06-16 17:23:09.570800+00:00,2026-06-18 13:30:36.106532+00:00,56.4,65.08,568.0,4930.24,0.15390070921985816,44.12403770333333,False,True,False,live
MRNA,2026-06-16 17:23:10.576171+00:00,2026-06-18 13:30:36.106532+00:00,56.41,65.08,13.0,112.71000000000002,0.1536961531643326,44.123758433611115,False,True,False,live
MRNA,2026-06-16 17:23:10.996702+00:00,2026-06-18 13:30:36.106532+00:00,56.41,65.08,18.0,156.06000000000003,0.1536961531643326,44.12364161944444,False,True,False,live
MRNA,2026-06-16 17:23:11.829546+00:00,2026-06-18 13:30:36.106532+00:00,56.42,65.08,6.0,51.95999999999998,0.15349166962070182,44.123410273888894,False,True,False,live
MRNA,2026-06-16 19:24:43.190973+00:00,2026-06-18 13:30:36.106532+00:00,55.82,65.08,299.0,2768.7399999999993,0.16589036187746323,42.09803209972222,False,True,False,live
MRNA,2026-06-16 19:24:43.876810+00:00,2026-06-18 13:30:36.106532+00:00,55.82,65.08,138.0,1277.8799999999997,0.16589036187746323,42.09784158944444,False,True,False,live
MRNA,2026-06-16 19:24:44.610199+00:00,2026-06-18 13:30:36.106532+00:00,55.82,65.08,138.0,1277.8799999999997,0.16589036187746323,42.09763787027777,False,True,False,live
RKLB,2026-06-15 13:51:37.944237+00:00,2026-06-18 13:44:55.759899+00:00,108.74,102.76,302.0,-1805.9599999999969,-0.05499356262644832,71.88828212833333,False,True,False,live
RKLB,2026-06-15 13:52:38.413707+00:00,2026-06-18 13:44:55.759899+00:00,108.21,102.76,304.0,-1656.7999999999965,-0.05036503095832168,71.87148505333333,False,True,False,live
RKLB,2026-06-15 13:52:38.484615+00:00,2026-06-18 13:44:55.759899+00:00,108.21,102.76,271.0,-1476.9499999999969,-0.05036503095832168,71.87146535666666,False,True,False,live
RKLB,2026-06-15 13:52:38.484615+00:00,2026-06-18 13:44:56.524350+00:00,108.21,102.65,2.0,-11.119999999999976,-0.05138157286757221,71.87167770416667,False,True,False,live
RKLB,2026-06-15 13:52:38.484615+00:00,2026-06-18 13:44:57.140080+00:00,108.21,102.61,31.0,-173.59999999999982,-0.051751224470936094,71.87184874027777,False,True,False,live
RBLX,2026-06-16 14:00:38.279619+00:00,2026-06-18 15:07:42.123871+00:00,46.63,52.2,354.0,1971.7800000000002,0.11945099721209522,49.11773451444445,False,True,False,live
RBLX,2026-06-16 14:00:38.548250+00:00,2026-06-18 15:07:42.123871+00:00,46.63,52.2,164.0,913.48,0.11945099721209522,49.11765989472222,False,True,False,live
RBLX,2026-06-16 14:00:39.673287+00:00,2026-06-18 15:07:42.123871+00:00,46.63,52.2,147.0,818.7900000000001,0.11945099721209522,49.11734738444444,False,True,False,live
RBLX,2026-06-16 14:13:13.911766+00:00,2026-06-18 15:07:42.123871+00:00,46.59,52.2,689.0,3865.2899999999995,0.1204121056020605,48.90783669583334,False,True,False,live
RBLX,2026-06-16 14:13:14.027352+00:00,2026-06-18 15:07:42.123871+00:00,46.59,52.2,27.0,151.46999999999997,0.1204121056020605,48.907804588611114,False,True,False,live
RBLX,2026-06-16 14:13:14.617452+00:00,2026-06-18 15:07:42.123871+00:00,46.56,52.2,3.0,16.92,0.1211340206185567,48.90764067194445,False,True,False,live
CORZ,2026-06-11 18:07:22.998786+00:00,2026-06-22 13:57:23.753949+00:00,26.91,30.17,1087.0,3543.6200000000017,0.12114455592716468,259.8335431008333,False,True,False,live
HOOD,2026-06-15 13:45:04.332929+00:00,2026-06-22 13:57:23.928904+00:00,98.55,111.75,229.0,3022.8000000000006,0.13394216133942163,168.20544332638886,False,True,False,live
HOOD,2026-06-15 13:45:05.573377+00:00,2026-06-22 13:57:23.928904+00:00,98.53,111.75,34.0,449.47999999999996,0.13417233329950268,168.2050987575,False,True,False,live
HOOD,2026-06-15 13:45:05.573377+00:00,2026-06-22 13:57:24.634338+00:00,98.53,111.77,46.0,609.0399999999997,0.13437531716228554,168.2052947113889,False,True,False,live
HOOD,2026-06-15 13:45:05.573377+00:00,2026-06-22 13:57:25.364248+00:00,98.53,111.77,2.0,26.47999999999999,0.13437531716228554,168.20549746416668,False,True,False,live
HOOD,2026-06-15 13:45:05.573377+00:00,2026-06-22 13:57:25.826662+00:00,98.53,111.78,18.0,238.5,0.13447680909367704,168.20562591249998,False,True,False,live
MRNA,2026-06-18 13:51:12.596030+00:00,2026-06-22 14:55:14.386284+00:00,61.54,58.38,279.0,-881.6399999999991,-0.05134871628209289,97.06716395944444,False,True,False,live
MRNA,2026-06-18 13:51:13.113206+00:00,2026-06-22 14:55:14.386284+00:00,61.54,58.38,225.0,-710.9999999999992,-0.05134871628209289,97.06702029944445,False,True,False,live
META,2026-06-15 23:24:18.523089+00:00,2026-06-22 14:55:14.458146+00:00,592.3,562.07,27.0,-816.2099999999974,-0.05103832517305404,159.51553751583333,False,True,False,live
MRNA,2026-06-18 13:51:13.886982+00:00,2026-06-22 14:55:14.889149+00:00,61.54,58.42,22.0,-68.63999999999994,-0.05069873253168667,97.0669450463889,False,True,False,live
MRNA,2026-06-18 13:51:14.658672+00:00,2026-06-22 14:55:14.889149+00:00,61.54,58.42,8.0,-24.95999999999998,-0.05069873253168667,97.06673068805556,False,True,False,live
MRNA,2026-06-18 13:51:16.007090+00:00,2026-06-22 14:55:14.889149+00:00,61.54,58.42,1.0,-3.1199999999999974,-0.05069873253168667,97.0663561275,False,True,False,live
MRNA,2026-06-18 13:51:16.632746+00:00,2026-06-22 14:55:14.889149+00:00,61.54,58.42,3.0,-9.359999999999992,-0.05069873253168667,97.06618233416665,False,True,False,live
MRNA,2026-06-18 13:51:16.632746+00:00,2026-06-22 14:55:15.519288+00:00,61.54,58.4,6.0,-18.840000000000003,-0.05102372440688984,97.06635737277777,False,True,False,live
MSTR,2026-06-22 14:02:45.999013+00:00,2026-06-22 15:57:51.029146+00:00,117.91,111.86,223.0,-1349.1499999999994,-0.05131032143160035,1.9180639258333334,True,True,False,live
MSTR,2026-06-22 14:02:45.999013+00:00,2026-06-22 15:57:51.429170+00:00,117.91,111.86,104.0,-629.1999999999997,-0.05131032143160035,1.9181750436111111,True,True,False,live
MSTR,2026-06-22 14:02:45.999013+00:00,2026-06-22 15:57:51.968274+00:00,117.91,111.89,1.0,-6.019999999999996,-0.05105589008565852,1.9183247947222222,True,True,False,live
MSTR,2026-06-22 14:02:45.999013+00:00,2026-06-22 15:57:52.635797+00:00,117.91,111.89,1.0,-6.019999999999996,-0.05105589008565852,1.9185102177777777,True,True,False,live
MSTR,2026-06-22 14:02:45.999013+00:00,2026-06-22 15:57:53.174079+00:00,117.91,111.89,2.0,-12.039999999999992,-0.05105589008565852,1.9186597405555554,True,True,False,live
MSTR,2026-06-22 14:02:45.999013+00:00,2026-06-22 15:57:53.741401+00:00,117.91,111.89,1.0,-6.019999999999996,-0.05105589008565852,1.91881733,True,True,False,live
MSTR,2026-06-22 14:02:45.999013+00:00,2026-06-22 15:57:54.587192+00:00,117.91,111.89,1.0,-6.019999999999996,-0.05105589008565852,1.9190522719444445,True,True,False,live
WOLF,2026-06-18 15:16:54.257481+00:00,2026-06-23 13:30:33.715580+00:00,54.19,45.45,26.0,-227.23999999999987,-0.16128436980992794,118.22762724972222,False,True,False,live
WOLF,2026-06-18 15:16:55.015130+00:00,2026-06-23 13:30:33.715580+00:00,54.18,45.45,455.0,-3972.1499999999987,-0.16112956810631224,118.22741679166667,False,True,False,live
MARA,2026-06-22 16:13:35.357158+00:00,2026-06-23 13:30:40.428334+00:00,15.38,14.14,1131.0,-1402.4400000000003,-0.08062418725617686,21.284741993333334,False,True,False,live
MARA,2026-06-22 16:13:36.239887+00:00,2026-06-23 13:30:40.428334+00:00,15.37,14.14,271.0,-333.32999999999964,-0.08002602472348723,21.28449679083333,False,True,False,live
MARA,2026-06-22 16:13:36.546250+00:00,2026-06-23 13:30:40.428334+00:00,15.37,14.14,967.0,-1189.4099999999987,-0.08002602472348723,21.28441169,False,True,False,live
MARA,2026-06-22 16:13:37.150884+00:00,2026-06-23 13:30:40.428334+00:00,15.37,14.14,39.0,-47.96999999999995,-0.08002602472348723,21.284243736111108,False,True,False,live
RXRX,2026-06-18 13:57:27.545916+00:00,2026-06-23 13:31:43.853481+00:00,3.18,3.14,252.0,-10.080000000000009,-0.012578616352201269,119.57119654583335,False,True,False,live
WULF,2026-06-16 14:00:43.846747+00:00,2026-06-23 13:31:56.030447+00:00,28.75,26.97,1121.0,-1995.3800000000012,-0.06191304347826091,167.52005102777778,False,True,False,live
ENPH,2026-06-22 16:26:18.271054+00:00,2026-06-23 13:32:02.134589+00:00,54.05,50.28,14.0,-52.779999999999944,-0.06975023126734498,21.09551764861111,False,True,False,live
ENPH,2026-06-22 16:26:17.224245+00:00,2026-06-23 13:32:02.134589+00:00,54.05,50.28,31.0,-116.86999999999988,-0.06975023126734498,21.09580842888889,False,True,False,live
ENPH,2026-06-22 16:26:16.390487+00:00,2026-06-23 13:32:02.134589+00:00,54.05,50.28,20.0,-75.39999999999992,-0.06975023126734498,21.096040028333334,False,True,False,live
ENPH,2026-06-22 16:26:16.567560+00:00,2026-06-23 13:32:02.134589+00:00,54.05,50.28,31.0,-116.86999999999988,-0.06975023126734498,21.09599084138889,False,True,False,live
ENPH,2026-06-22 16:26:14.897116+00:00,2026-06-23 13:32:02.134589+00:00,54.06,50.28,20.0,-75.60000000000002,-0.06992230854605995,21.09645485361111,False,True,False,live
ENPH,2026-06-22 16:26:14.380238+00:00,2026-06-23 13:32:02.134589+00:00,54.06,50.28,345.0,-1304.1000000000004,-0.06992230854605995,21.096598430833332,False,True,False,live
ENPH,2026-06-22 16:26:14.349348+00:00,2026-06-23 13:32:02.134589+00:00,54.06,50.28,685.0,-2589.3000000000006,-0.06992230854605995,21.09660701138889,False,True,False,live
ENPH,2026-06-22 16:26:15.752414+00:00,2026-06-23 13:32:02.134589+00:00,54.05,50.28,225.0,-848.2499999999991,-0.06975023126734498,21.096217270833336,False,True,False,live
SOXL,2026-06-18 13:54:32.017238+00:00,2026-06-23 13:32:13.633408+00:00,269.65,240.87,38.0,-1093.639999999999,-0.1067309475245688,119.62822671388889,False,True,False,live
SOXL,2026-06-18 13:54:33.998205+00:00,2026-06-23 13:32:13.633408+00:00,269.62,240.87,94.0,-2702.5,-0.10663155552258734,119.62767644527777,False,True,False,live
SOXL,2026-06-18 13:54:37.141228+00:00,2026-06-23 13:32:13.633408+00:00,269.66,240.87,42.0,-1209.1800000000007,-0.10676407327746057,119.62680338333334,False,True,False,live
SOXL,2026-06-18 13:54:37.745968+00:00,2026-06-23 13:32:13.633408+00:00,269.61,240.87,89.0,-2557.8600000000006,-0.10659841993991323,119.62663540000001,False,True,False,live
WOLF,2026-06-18 15:16:55.015130+00:00,2026-06-23 13:34:12.485514+00:00,54.18,47.39,165.0,-1120.35,-0.12532299741602065,118.28818621777778,False,True,False,live
RXRX,2026-06-18 13:57:27.545916+00:00,2026-06-23 13:35:02.366614+00:00,3.18,3.17,3795.0,-37.95000000000088,-0.003144654088050387,119.62633908277779,False,True,False,live
RXRX,2026-06-18 13:57:28.401993+00:00,2026-06-23 13:35:02.366614+00:00,3.18,3.17,5491.0,-54.91000000000127,-0.003144654088050387,119.6261012836111,False,True,False,live
RXRX,2026-06-18 13:57:28.401993+00:00,2026-06-23 13:35:13.280561+00:00,3.18,3.18,666.0,0.0,0.0,119.62913293555555,False,True,False,live
WOLF,2026-06-18 15:16:55.015130+00:00,2026-06-23 13:35:57.193802+00:00,54.18,47.59,31.0,-204.28999999999988,-0.12163159837578436,118.31727185333334,False,True,False,live
WOLF,2026-06-18 15:16:55.015130+00:00,2026-06-23 13:36:30.101407+00:00,54.18,47.59,1.0,-6.589999999999996,-0.12163159837578436,118.32641285472224,False,True,False,live
RXRX,2026-06-18 13:57:28.401993+00:00,2026-06-23 13:36:53.337237+00:00,3.18,3.19,618.0,6.179999999999868,0.0031446540880502474,119.65692645666667,False,True,False,live
WOLF,2026-06-18 15:16:55.015130+00:00,2026-06-23 13:37:15.483732+00:00,54.18,47.06,1.0,-7.119999999999997,-0.13141380583241044,118.3390190561111,False,True,False,live
RXRX,2026-06-18 13:57:28.401993+00:00,2026-06-23 13:37:30.062740+00:00,3.18,3.2,177.0,3.540000000000003,0.0062893081761006345,119.66712798527779,False,True,False,live
RXRX,2026-06-18 13:57:28.401993+00:00,2026-06-23 13:37:55.264985+00:00,3.18,3.2,56.0,1.120000000000001,0.0062893081761006345,119.67412860888889,False,True,False,live
WOLF,2026-06-18 15:16:55.015130+00:00,2026-06-23 13:38:08.600689+00:00,54.18,46.9,4.0,-29.120000000000005,-0.13436692506459952,118.3537737663889,False,True,False,live
RXRX,2026-06-18 13:57:28.401993+00:00,2026-06-23 13:38:25.513380+00:00,3.18,3.19,2.0,0.019999999999999574,0.0031446540880502474,119.68253094083333,False,True,False,live
IONQ,2026-06-23 13:49:19.672273+00:00,2026-06-23 18:46:22.161802+00:00,59.86,56.79,190.0,-583.3000000000001,-0.05128633478115604,4.950691535833333,True,False,False,live
IONQ,2026-06-23 13:49:20.371372+00:00,2026-06-23 18:46:22.161802+00:00,59.87,56.79,54.0,-166.3199999999999,-0.05144479706029728,4.950497341666667,True,False,False,live
IONQ,2026-06-23 13:49:21.026638+00:00,2026-06-23 18:46:22.161802+00:00,59.87,56.79,67.0,-206.3599999999999,-0.05144479706029728,4.950315323333333,True,False,False,live
HOOD,2026-06-23 16:45:44.878660+00:00,2026-06-24 14:16:06.064405+00:00,103.47,98.06,54.0,-292.1399999999998,-0.052285686672465415,21.505884929166665,False,True,False,live
HOOD,2026-06-23 16:45:44.878660+00:00,2026-06-24 14:16:06.610785+00:00,103.47,97.88,245.0,-1369.5500000000009,-0.05402532134918337,21.506036701388886,False,True,False,live
HOOD,2026-06-23 16:45:45.203148+00:00,2026-06-24 14:16:06.610785+00:00,103.47,97.88,51.0,-285.09000000000015,-0.05402532134918337,21.505946565833334,False,True,False,live
HOOD,2026-06-23 16:45:45.203148+00:00,2026-06-24 14:16:07.504154+00:00,103.47,97.87,249.0,-1394.3999999999985,-0.05412196772011205,21.506194723888886,False,True,False,live
CORZ,2026-06-23 13:56:41.699232+00:00,2026-06-24 17:32:44.725123+00:00,28.79,27.3,26.0,-38.73999999999996,-0.05175408127822155,27.60084052527778,False,True,False,live
CORZ,2026-06-23 13:56:41.050571+00:00,2026-06-24 17:32:44.725123+00:00,28.78,27.3,31.0,-45.88000000000001,-0.051424600416956234,27.60102070888889,False,True,False,live
CORZ,2026-06-23 13:56:40.460598+00:00,2026-06-24 17:32:44.725123+00:00,28.78,27.3,59.0,-87.32000000000002,-0.051424600416956234,27.60118459027778,False,True,False,live
CORZ,2026-06-23 13:56:39.522289+00:00,2026-06-24 17:32:44.725123+00:00,28.78,27.3,409.0,-605.3200000000002,-0.051424600416956234,27.601445231666666,False,True,False,live
CORZ,2026-06-23 13:56:35.646017+00:00,2026-06-24 17:32:44.725123+00:00,28.79,27.3,553.0,-823.9699999999991,-0.05175408127822155,27.60252197388889,False,True,False,live
HUT,2026-06-23 18:44:04.777721+00:00,2026-06-24 18:01:33.338630+00:00,119.16,113.13,111.0,-669.3300000000002,-0.050604229607250764,23.29126691916667,False,True,False,live
HUT,2026-06-23 18:44:04.882612+00:00,2026-06-24 18:01:33.338630+00:00,119.16,113.13,260.0,-1567.8000000000002,-0.050604229607250764,23.291237782777777,False,True,False,live
HUT,2026-06-23 18:44:05.635738+00:00,2026-06-24 18:01:33.338630+00:00,119.01,113.13,100.0,-588.0000000000009,-0.049407612805646664,23.29102858111111,False,True,False,live
HUT,2026-06-23 18:44:06.461719+00:00,2026-06-24 18:01:33.338630+00:00,119.01,113.13,23.0,-135.24000000000024,-0.049407612805646664,23.290799141944444,False,True,False,live
HUT,2026-06-23 18:44:07.085211+00:00,2026-06-24 18:01:33.338630+00:00,119.01,113.13,27.0,-158.76000000000028,-0.049407612805646664,23.290625949722223,False,True,False,live
PLTR,2026-06-24 13:50:56.842324+00:00,2026-06-25 13:36:27.316195+00:00,116.0,109.29,122.0,-818.6199999999992,-0.05784482758620684,23.758464964166667,False,True,False,live
PLTR,2026-06-24 13:50:57.169229+00:00,2026-06-25 13:36:27.316195+00:00,116.0,109.29,30.0,-201.2999999999998,-0.05784482758620684,23.75837415722222,False,True,False,live
PLTR,2026-06-24 13:50:58.148345+00:00,2026-06-25 13:36:27.316195+00:00,116.0,109.29,104.0,-697.8399999999993,-0.05784482758620684,23.758102180555554,False,True,False,live
SOFI,2026-06-24 14:19:21.187270+00:00,2026-06-25 13:41:44.485196+00:00,17.84,16.89,25.0,-23.749999999999982,-0.05325112107623314,23.373138312777776,False,True,False,live
SOFI,2026-06-24 14:19:20.448392+00:00,2026-06-25 13:41:44.485196+00:00,17.84,16.89,98.0,-93.09999999999994,-0.05325112107623314,23.37334355666667,False,True,False,live
SOFI,2026-06-24 14:19:19.723199+00:00,2026-06-25 13:41:44.485196+00:00,17.84,16.89,3.0,-2.849999999999998,-0.05325112107623314,23.373544999166665,False,True,False,live
SOFI,2026-06-24 14:19:17.978198+00:00,2026-06-25 13:41:44.485196+00:00,17.84,16.89,259.0,-246.0499999999998,-0.05325112107623314,23.374029721666666,False,True,False,live
SOFI,2026-06-24 14:19:18.830158+00:00,2026-06-25 13:41:44.485196+00:00,17.84,16.89,254.0,-241.2999999999998,-0.05325112107623314,23.37379306611111,False,True,False,live
SOFI,2026-06-24 14:19:18.290430+00:00,2026-06-25 13:41:44.485196+00:00,17.84,16.89,865.0,-821.7499999999994,-0.05325112107623314,23.373942990555555,False,True,False,live
SOFI,2026-06-24 14:19:19.440557+00:00,2026-06-25 13:41:44.485196+00:00,17.84,16.89,69.0,-65.54999999999995,-0.05325112107623314,23.373623510833333,False,True,False,live
RBLX,2026-06-23 18:26:03.197105+00:00,2026-06-25 13:41:44.490093+00:00,48.03,45.51,114.0,-287.28000000000037,-0.052467207995003186,43.26147027444444,False,True,False,live
RBLX,2026-06-23 18:26:03.684777+00:00,2026-06-25 13:41:44.490093+00:00,48.03,45.51,405.0,-1020.6000000000013,-0.052467207995003186,43.26133481,False,True,False,live
BULL,2026-06-15 13:51:23.462170+00:00,2026-06-25 13:41:44.506709+00:00,6.87,6.51,298.0,-107.2800000000001,-0.052401746724890876,239.83917903861112,False,True,False,live
SOFI,2026-06-24 14:19:21.187270+00:00,2026-06-25 13:41:45.144011+00:00,17.84,16.91,11.0,-10.229999999999997,-0.05213004484304931,23.373321316944445,False,True,False,live
SOFI,2026-06-24 14:19:21.632787+00:00,2026-06-25 13:41:45.144011+00:00,17.84,16.91,46.0,-42.77999999999999,-0.05213004484304931,23.373197562222224,False,True,False,live
SOFI,2026-06-24 16:06:31.824861+00:00,2026-06-25 13:41:45.144011+00:00,17.82,16.91,1701.0,-1547.9100000000003,-0.05106621773288441,21.58703309722222,False,True,False,live
SOFI,2026-06-24 16:06:31.861357+00:00,2026-06-25 13:41:45.144011+00:00,17.82,16.91,1686.0,-1534.2600000000002,-0.05106621773288441,21.587022959444443,False,True,False,live
RBLX,2026-06-23 18:26:03.684777+00:00,2026-06-25 13:41:45.148912+00:00,48.03,45.51,130.0,-327.6000000000004,-0.052467207995003186,43.26151781527778,False,True,False,live
BULL,2026-06-15 13:51:23.462170+00:00,2026-06-25 13:41:45.165807+00:00,6.87,6.51,4475.0,-1611.0000000000014,-0.052401746724890876,239.83936212138892,False,True,False,live
SOXL,2026-06-25 13:47:52.134488+00:00,2026-06-25 14:00:28.426563+00:00,242.76,230.01,36.0,-459.0,-0.052521008403361345,0.21008113194444444,True,False,False,live
SOXL,2026-06-25 13:47:52.134488+00:00,2026-06-25 14:00:29.500076+00:00,242.76,230.01,3.0,-38.25,-0.052521008403361345,0.21037933,True,False,False,live
SOXL,2026-06-25 13:47:52.134488+00:00,2026-06-25 14:00:30.131768+00:00,242.76,230.74,23.0,-276.4599999999996,-0.04951392321634529,0.21055480000000001,True,False,False,live
MU,2026-06-25 13:48:00.678038+00:00,2026-06-26 13:30:51.287752+00:00,1191.29,1144.22,14.0,-658.9799999999991,-0.03951178974053332,23.71405825388889,False,True,False,live
MU,2026-06-25 13:48:00.678038+00:00,2026-06-26 13:32:25.125573+00:00,1191.29,1145.06,3.0,-138.69000000000005,-0.03880667175918544,23.74012431527778,False,True,False,live
MU,2026-06-25 13:48:00.678038+00:00,2026-06-26 13:33:43.647107+00:00,1191.29,1135.03,1.0,-56.25999999999999,-0.04722611622694725,23.7619358525,False,True,False,live
MU,2026-06-25 13:48:00.678038+00:00,2026-06-26 13:34:00.245650+00:00,1191.29,1128.25,3.0,-189.1199999999999,-0.052917425647827115,23.766546558888887,False,True,False,live
MU,2026-06-25 13:48:01.250999+00:00,2026-06-26 13:34:00.245650+00:00,1191.95,1128.25,1.0,-63.700000000000045,-0.05344183900331393,23.766387403055557,False,True,False,live
CORZ,2026-06-25 16:30:55.384498+00:00,2026-06-26 13:35:45.465617+00:00,27.68,26.19,52.0,-77.47999999999992,-0.05382947976878607,21.08057808861111,False,True,False,live
CORZ,2026-06-25 16:30:55.384498+00:00,2026-06-26 13:35:47.061413+00:00,27.68,26.18,4.0,-6.0,-0.054190751445086706,21.081021365277778,False,True,False,live
CORZ,2026-06-25 16:30:55.384498+00:00,2026-06-26 13:35:49.039328+00:00,27.68,26.17,457.0,-690.0699999999991,-0.05455202312138721,21.08157078611111,False,True,False,live
CORZ,2026-06-25 16:30:55.384498+00:00,2026-06-26 13:35:49.801070+00:00,27.68,26.17,419.0,-632.6899999999991,-0.05455202312138721,21.08178238111111,False,True,False,live
CORZ,2026-06-25 16:30:55.384498+00:00,2026-06-26 13:35:51.774895+00:00,27.68,26.19,65.0,-96.8499999999999,-0.05382947976878607,21.082330665833332,False,True,False,live
MRNA,2026-06-25 13:51:06.217112+00:00,2026-06-26 14:50:02.138298+00:00,59.45,67.58,98.0,796.7399999999996,0.13675357443229597,24.982200329444446,False,True,False,live
MRNA,2026-06-25 13:51:06.217112+00:00,2026-06-26 14:50:02.806417+00:00,59.45,67.58,138.0,1121.9399999999994,0.13675357443229597,24.982385918055556,False,True,False,live
MRNA,2026-06-25 13:51:07.079508+00:00,2026-06-26 14:50:02.806417+00:00,59.45,67.58,1.0,8.129999999999995,0.13675357443229597,24.98214636361111,False,True,False,live
MRNA,2026-06-25 13:51:07.079508+00:00,2026-06-26 14:50:03.878745+00:00,59.45,67.51,202.0,1628.1200000000003,0.1355761143818335,24.9824442325,False,True,False,live
MRNA,2026-06-25 13:51:07.079508+00:00,2026-06-26 14:50:04.451891+00:00,59.45,67.51,12.0,96.72000000000003,0.1355761143818335,24.982603439722222,False,True,False,live
MRNA,2026-06-25 13:51:07.079508+00:00,2026-06-26 14:50:04.863224+00:00,59.45,67.51,6.0,48.360000000000014,0.1355761143818335,24.98271769888889,False,True,False,live
LCID,2026-06-18 15:26:13.723920+00:00,2026-06-29 13:36:50.702888+00:00,5.26,6.14,1834.0,1613.9199999999998,0.16730038022813687,262.1769386022222,False,True,False,live
LCID,2026-06-18 15:26:13.723920+00:00,2026-06-29 13:37:25.863841+00:00,5.26,6.14,737.0,648.56,0.16730038022813687,262.18670553361113,False,True,False,live
LCID,2026-06-18 15:26:13.723920+00:00,2026-06-29 13:37:34.776775+00:00,5.26,6.14,730.0,642.4,0.16730038022813687,262.1891813486111,False,True,False,live
LCID,2026-06-18 15:26:14.590641+00:00,2026-06-29 13:37:34.776775+00:00,5.26,6.14,1968.0,1731.8399999999997,0.16730038022813687,262.1889405927778,False,True,False,live
LCID,2026-06-18 15:26:15.326974+00:00,2026-06-29 13:37:34.776775+00:00,5.26,6.14,1721.0,1514.4799999999998,0.16730038022813687,262.1887360558333,False,True,False,live
RXRX,2026-06-24 14:06:47.725624+00:00,2026-06-29 13:39:04.018136+00:00,3.23,3.68,84.0,37.80000000000001,0.13931888544891646,119.53785903111111,False,True,False,live
RXRX,2026-06-24 14:06:47.024708+00:00,2026-06-29 13:39:04.018136+00:00,3.23,3.68,99.0,44.55000000000002,0.13931888544891646,119.53805373,False,True,False,live
RXRX,2026-06-24 14:06:45.797050+00:00,2026-06-29 13:39:04.018136+00:00,3.23,3.68,1185.0,533.2500000000002,0.13931888544891646,119.53839474611111,False,True,False,live
RXRX,2026-06-24 14:06:45.461198+00:00,2026-06-29 13:39:04.018136+00:00,3.23,3.68,7079.0,3185.550000000001,0.13931888544891646,119.53848803833334,False,True,False,live
RXRX,2026-06-24 14:06:46.462880+00:00,2026-06-29 13:39:04.018136+00:00,3.23,3.68,697.0,313.65000000000015,0.13931888544891646,119.53820979333334,False,True,False,live
WOLF,2026-06-29 13:45:23.206660+00:00,2026-06-29 13:57:47.849035+00:00,46.35,43.22,231.0,-723.0300000000005,-0.06752966558791806,0.20684510416666668,True,True,False,live
WOLF,2026-06-29 13:45:23.206660+00:00,2026-06-29 13:57:48.921747+00:00,46.35,43.22,95.0,-297.35000000000025,-0.06752966558791806,0.20714307972222223,True,True,False,live
WOLF,2026-06-29 13:45:24.695361+00:00,2026-06-29 13:57:48.921747+00:00,46.35,43.22,214.0,-669.8200000000005,-0.06752966558791806,0.20672955166666668,True,True,False,live
WOLF,2026-06-29 13:45:24.695361+00:00,2026-06-29 13:57:49.224393+00:00,46.35,43.22,82.0,-256.6600000000002,-0.06752966558791806,0.20681362,True,True,False,live
RKLB,2026-06-29 11:59:07.591902+00:00,2026-06-29 14:13:35.129205+00:00,95.01,89.88,114.0,-584.8200000000011,-0.05399431638774876,2.240982584166667,True,True,False,live
RKLB,2026-06-29 11:59:07.925032+00:00,2026-06-29 14:13:35.129205+00:00,95.0,89.88,14.0,-71.68000000000006,-0.05389473684210531,2.2408900480555554,True,True,False,live
RKLB,2026-06-29 11:59:07.925032+00:00,2026-06-29 14:13:35.573085+00:00,95.0,89.89,11.0,-56.209999999999994,-0.05378947368421052,2.2410133480555556,True,True,False,live
RKLB,2026-06-29 11:59:07.925032+00:00,2026-06-29 14:13:36.629030+00:00,95.0,89.9,16.0,-81.59999999999991,-0.05368421052631573,2.241306666111111,True,True,False,live
ABBV,2026-06-22 13:58:42.386555+00:00,2026-06-29 14:40:29.427482+00:00,226.47,253.69,1.0,27.22,0.12019251998057137,168.6964002575,False,True,False,live
ABBV,2026-06-22 13:58:41.816891+00:00,2026-06-29 14:40:29.427482+00:00,226.47,253.69,6.0,163.32,0.12019251998057137,168.69655849749998,False,True,False,live
ABBV,2026-06-22 13:58:41.310487+00:00,2026-06-29 14:40:29.427482+00:00,226.47,253.69,166.0,4518.5199999999995,0.12019251998057137,168.69669916527778,False,True,False,live
HOOD,2026-06-29 13:40:11.192502+00:00,2026-06-29 19:41:53.994799+00:00,99.5,102.41,13.0,37.829999999999956,0.02924623115577886,6.02855619361111,True,False,False,live
HOOD,2026-06-29 13:40:12.496732+00:00,2026-06-29 19:41:53.994799+00:00,99.38,102.41,157.0,475.71000000000015,0.03048903199839003,6.0281939075,True,False,False,live
MSTR,2026-06-29 13:40:10.302141+00:00,2026-06-29 19:41:54.066653+00:00,85.48,92.84,69.0,507.84,0.08610201216658867,6.028823475555556,True,False,False,live
